"Thành Phố","Mã TP","Quận Huyện","Mã QH","Phường Xã","Mã PX"
"Quảng Nam","49","Thị xã Điện Bàn","507","Phường Điện Nam Bắc","20578"
"Quảng Nam","49","Thị xã Điện Bàn","507","Phường Điện Nam Trung","20579"
"Quảng Nam","49","Thị xã Điện Bàn","507","Phường Điện Nam Đông","20580"
"Quảng Nam","49","Thị xã Điện Bàn","507","Phường Điện Dương","20581"
"Quảng Nam","49","Thị xã Điện Bàn","507","Xã Điện Quang","20584"
"Quảng Nam","49","Thị xã Điện Bàn","507","Xã Điện Trung","20587"
"Quảng Nam","49","Thị xã Điện Bàn","507","Xã Điện Phong","20590"
"Quảng Nam","49","Thị xã Điện Bàn","507","Xã Điện Minh","20593"
"Quảng Nam","49","Thị xã Điện Bàn","507","Xã Điện Phương","20596"
"Quảng Nam","49","Huyện Duy Xuyên","508","Thị trấn Nam Phước","20599"
"Quảng Nam","49","Huyện Duy Xuyên","508","Xã Duy Thu","20602"
"Quảng Nam","49","Huyện Duy Xuyên","508","Xã Duy Phú","20605"
